id,total_ms,cpu_encode_ms,gpu_ms,depth_key_ms,sort_ms,projection_ms,draw_ms,estimated_memory_bytes,estimated_bandwidth_gbps,visible_splats,total_splats,sort_mode
1,423.4650135040283,423.4650135040283,17.479333328083158,0.0,404.55901622772217,0.0,0.453948974609375,179306496,10.258199934428697,393216,393216,radix
2,451.2519836425781,451.2519836425781,17.947166692465544,0.0,401.90601348876953,0.0,0.033974647521972656,179306496,9.990796824507973,393216,393216,radix
3,417.74797439575195,417.74797439575195,13.410208281129599,0.0,403.5719633102417,0.0,0.04601478576660156,179306496,13.370895681934647,393216,393216,radix
4,415.46905040740967,415.46905040740967,11.418499983847141,0.0,403.33092212677,0.0,0.028967857360839844,179306496,15.70315682915014,393216,393216,radix
5,416.33105278015137,416.33105278015137,12.03187508508563,0.0,403.61905097961426,0.0,0.03802776336669922,179306496,14.902622802514232,393216,393216,radix
6,414.81804847717285,414.81804847717285,13.473999919369817,0.0,400.6199836730957,0.0,0.03600120544433594,179306496,13.307592182944456,393216,393216,radix
7,416.4690971374512,416.4690971374512,12.959458166733384,0.0,402.46105194091797,0.0,0.030994415283203125,179306496,13.835956233129826,393216,393216,radix
8,417.044997215271,417.044997215271,12.731041526421905,0.0,403.8749933242798,0.0,0.015974044799804688,179306496,14.08419693140335,393216,393216,radix
9,416.46599769592285,416.46599769592285,13.3649583440274,0.0,402.19104290008545,0.0,0.03707408905029297,179306496,13.416165721169598,393216,393216,radix
10,417.0370101928711,417.0370101928711,13.876250013709068,0.0,402.4360179901123,0.0,0.0209808349609375,179306496,12.921826561416363,393216,393216,radix
11,414.126992225647,414.126992225647,12.756374897435308,0.0,400.6209373474121,0.0,0.025033950805664062,179306496,14.056226588013645,393216,393216,radix
12,416.7269468307495,416.7269468307495,13.329166686162353,0.0,402.6060104370117,0.0,0.04100799560546875,179306496,13.452190990014902,393216,393216,radix